# file...... output/IEEE_123_feeder_0_swing_node.csv
# date...... Fri Jul 26 12:25:41 2019
# user...... ankit
# host...... (null)
# target.... meter 285
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_current_A,measured_current_B,measured_current_C,measured_voltage_A,measured_voltage_B,measured_voltage_C,measured_power
2013-07-29 12:00:00 PST,+291.621-128.875j,-234.144-138.588j,-26.4079+266.091j,+2401.4-0.595788j,-1201.11-2079.44j,-1200.3+2079.97j,+1.85496e+06+894196j
2013-07-29 12:25:58 PST,+851.561-294.145j,-482.048-345.176j,-142.416+682.98j,+2400.85-1.76673j,-1201.49-2078.83j,-1199.35+2080.09j,+4.9332e+06+1.81496e+06j
2013-07-29 12:25:59 PST,+851.561-294.145j,-482.048-345.176j,-142.416+682.98j,+2400.85-1.76673j,-1201.49-2078.83j,-1199.35+2080.09j,+4.9332e+06+1.81496e+06j
2013-07-29 12:26:00 PST,+851.593-293.953j,-481.999-345.233j,-142.467+682.959j,+2400.85-1.76686j,-1201.49-2078.83j,-1199.35+2080.09j,+4.93335e+06+1.8142e+06j
2013-07-29 12:26:01 PST,+856.83-298.548j,-478.308-343.77j,-143.344+676.696j,+2400.84-1.77681j,-1201.48-2078.84j,-1199.36+2080.09j,+4.92648e+06+1.80997e+06j
2013-07-29 12:26:02 PST,+856.83-298.548j,-478.308-343.77j,-143.344+676.696j,+2400.84-1.77681j,-1201.48-2078.84j,-1199.36+2080.09j,+4.92648e+06+1.80997e+06j
2013-07-29 12:26:03 PST,+856.83-298.548j,-478.308-343.77j,-143.344+676.696j,+2400.84-1.77681j,-1201.48-2078.84j,-1199.36+2080.09j,+4.92648e+06+1.80997e+06j
2013-07-29 12:26:04 PST,+856.727-299.22j,-478.341-343.605j,-143.998+676.518j,+2400.84-1.77637j,-1201.48-2078.84j,-1199.36+2080.09j,+4.92634e+06+1.81028e+06j
2013-07-29 12:26:05 PST,+855.897-298.467j,-474.956-342.127j,-144.238+675.382j,+2400.84-1.7748j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91514e+06+1.80136e+06j
2013-07-29 12:26:06 PST,+855.897-298.467j,-474.956-342.127j,-144.238+675.382j,+2400.84-1.7748j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91514e+06+1.80136e+06j
2013-07-29 12:26:07 PST,+855.897-298.467j,-474.956-342.127j,-144.238+675.382j,+2400.84-1.7748j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91514e+06+1.80136e+06j
2013-07-29 12:26:08 PST,+855.909-298.399j,-474.939-342.157j,-144.311+675.385j,+2400.84-1.77485j,-1201.48-2078.85j,-1199.36+2080.09j,+4.9153e+06+1.80097e+06j
2013-07-29 12:26:09 PST,+853.824-296.943j,-474.938-342.158j,-143.942+677.91j,+2400.85-1.77076j,-1201.48-2078.85j,-1199.36+2080.09j,+4.9151e+06+1.80128e+06j
2013-07-29 12:26:10 PST,+853.824-296.943j,-474.938-342.158j,-143.942+677.91j,+2400.85-1.77076j,-1201.48-2078.85j,-1199.36+2080.09j,+4.9151e+06+1.80128e+06j
2013-07-29 12:26:11 PST,+853.824-296.943j,-474.938-342.158j,-143.942+677.91j,+2400.85-1.77076j,-1201.48-2078.85j,-1199.36+2080.09j,+4.9151e+06+1.80128e+06j
2013-07-29 12:26:12 PST,+853.8-296.889j,-474.911-342.193j,-143.873+677.921j,+2400.85-1.77073j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91503e+06+1.8012e+06j
2013-07-29 12:26:13 PST,+852.409-296.012j,-475.834-342.501j,-144.068+676.49j,+2400.85-1.76797j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91069e+06+1.79853e+06j
2013-07-29 12:26:14 PST,+852.409-296.012j,-475.834-342.501j,-144.068+676.49j,+2400.85-1.76797j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91069e+06+1.79853e+06j
2013-07-29 12:26:15 PST,+852.409-296.012j,-475.834-342.501j,-144.068+676.49j,+2400.85-1.76797j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91069e+06+1.79853e+06j
2013-07-29 12:26:16 PST,+852.425-295.912j,-475.951-342.409j,-144.11+676.464j,+2400.85-1.76804j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91068e+06+1.79853e+06j
2013-07-29 12:26:17 PST,+855.028-298.03j,-473.547-341.434j,-144.16+676.068j,+2400.84-1.77304j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91125e+06+1.7992e+06j
2013-07-29 12:26:18 PST,+855.028-298.03j,-473.547-341.434j,-144.16+676.068j,+2400.84-1.77304j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91125e+06+1.7992e+06j
2013-07-29 12:26:19 PST,+855.028-298.03j,-473.547-341.434j,-144.16+676.068j,+2400.84-1.77304j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91125e+06+1.7992e+06j
2013-07-29 12:26:20 PST,+854.958-298.333j,-473.478-341.459j,-144.314+676.027j,+2400.84-1.77279j,-1201.48-2078.85j,-1199.36+2080.09j,+4.91115e+06+1.79938e+06j
2013-07-29 12:26:21 PST,+857.092-300.078j,-468.947-339.512j,-144.602+674.112j,+2400.84-1.77688j,-1201.48-2078.86j,-1199.37+2080.1j,+4.90315e+06+1.7936e+06j
2013-07-29 12:26:22 PST,+857.092-300.078j,-468.947-339.512j,-144.602+674.112j,+2400.84-1.77688j,-1201.48-2078.86j,-1199.37+2080.1j,+4.90315e+06+1.7936e+06j
2013-07-29 12:26:23 PST,+857.092-300.078j,-468.947-339.512j,-144.602+674.112j,+2400.84-1.77688j,-1201.48-2078.86j,-1199.37+2080.1j,+4.90315e+06+1.7936e+06j
2013-07-29 12:26:24 PST,+857.043-300.437j,-468.93-339.476j,-144.866+674.059j,+2400.84-1.77666j,-1201.48-2078.86j,-1199.37+2080.1j,+4.90314e+06+1.79386e+06j
2013-07-29 12:26:25 PST,+855.222-299.036j,-464.794-337.841j,-146.411+663.121j,+2400.84-1.77313j,-1201.48-2078.87j,-1199.39+2080.1j,+4.86951e+06+1.76755e+06j
2013-07-29 12:26:26 PST,+855.222-299.036j,-464.794-337.841j,-146.411+663.121j,+2400.84-1.77313j,-1201.48-2078.87j,-1199.39+2080.1j,+4.86951e+06+1.76755e+06j
2013-07-29 12:26:27 PST,+855.222-299.036j,-464.794-337.841j,-146.411+663.121j,+2400.84-1.77313j,-1201.48-2078.87j,-1199.39+2080.1j,+4.86951e+06+1.76755e+06j
2013-07-29 12:26:28 PST,+855.242-299.026j,-464.854-337.733j,-146.883+663j,+2400.84-1.77318j,-1201.47-2078.87j,-1199.39+2080.1j,+4.86972e+06+1.76666e+06j
2013-07-29 12:26:29 PST,+853.936-297.142j,-462.803-336.894j,-146.17+668.41j,+2400.85-1.77094j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87277e+06+1.76685e+06j
2013-07-29 12:26:30 PST,+853.936-297.142j,-462.803-336.894j,-146.17+668.41j,+2400.85-1.77094j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87277e+06+1.76685e+06j
2013-07-29 12:26:31 PST,+853.936-297.142j,-462.803-336.894j,-146.17+668.41j,+2400.85-1.77094j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87277e+06+1.76685e+06j
2013-07-29 12:26:32 PST,+853.709-297.191j,-462.652-337.07j,-146.052+668.422j,+2400.85-1.77043j,-1201.47-2078.88j,-1199.38+2080.1j,+4.8723e+06+1.7667e+06j
2013-07-29 12:26:33 PST,+856.001-299.079j,-460.037-335.976j,-145.986+668.799j,+2400.84-1.77482j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87309e+06+1.7677e+06j
2013-07-29 12:26:34 PST,+856.001-299.079j,-460.037-335.976j,-145.986+668.799j,+2400.84-1.77482j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87309e+06+1.7677e+06j
2013-07-29 12:26:35 PST,+856.001-299.079j,-460.037-335.976j,-145.986+668.799j,+2400.84-1.77482j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87309e+06+1.7677e+06j
2013-07-29 12:26:36 PST,+855.925-299.392j,-459.964-336.017j,-146.097+668.765j,+2400.84-1.77455j,-1201.47-2078.88j,-1199.38+2080.1j,+4.87297e+06+1.76797e+06j
2013-07-29 12:26:37 PST,+858.817-301.825j,-456.02-334.411j,-146.476+665.714j,+2400.83-1.78009j,-1201.47-2078.89j,-1199.38+2080.1j,+4.86595e+06+1.76309e+06j
2013-07-29 12:26:38 PST,+858.817-301.825j,-456.02-334.411j,-146.476+665.714j,+2400.83-1.78009j,-1201.47-2078.89j,-1199.38+2080.1j,+4.86595e+06+1.76309e+06j
2013-07-29 12:26:39 PST,+858.817-301.825j,-456.02-334.411j,-146.476+665.714j,+2400.83-1.78009j,-1201.47-2078.89j,-1199.38+2080.1j,+4.86595e+06+1.76309e+06j
2013-07-29 12:26:40 PST,+858.757-302.258j,-455.931-334.39j,-146.745+665.63j,+2400.83-1.77981j,-1201.47-2078.89j,-1199.38+2080.1j,+4.8658e+06+1.76332e+06j
2013-07-29 12:26:41 PST,+851.377-296.231j,-451.404-332.571j,-146.379+668.195j,+2400.85-1.76564j,-1201.47-2078.9j,-1199.38+2080.1j,+4.84376e+06+1.74549e+06j
2013-07-29 12:26:42 PST,+851.377-296.231j,-451.404-332.571j,-146.379+668.195j,+2400.85-1.76564j,-1201.47-2078.9j,-1199.38+2080.1j,+4.84376e+06+1.74549e+06j
2013-07-29 12:26:43 PST,+851.377-296.231j,-451.404-332.571j,-146.379+668.195j,+2400.85-1.76564j,-1201.47-2078.9j,-1199.38+2080.1j,+4.84376e+06+1.74549e+06j
2013-07-29 12:26:44 PST,+851.325-296.099j,-451.067-332.876j,-146.154+668.269j,+2400.85-1.76557j,-1201.47-2078.9j,-1199.38+2080.1j,+4.84375e+06+1.74466e+06j
2013-07-29 12:26:45 PST,+851.641-296.387j,-447.451-331.261j,-145.957+669.824j,+2400.85-1.76617j,-1201.47-2078.91j,-1199.38+2080.1j,+4.8398e+06+1.74205e+06j
2013-07-29 12:26:46 PST,+851.641-296.387j,-447.451-331.261j,-145.957+669.824j,+2400.85-1.76617j,-1201.47-2078.91j,-1199.38+2080.1j,+4.8398e+06+1.74205e+06j
2013-07-29 12:26:47 PST,+851.641-296.387j,-447.451-331.261j,-145.957+669.824j,+2400.85-1.76617j,-1201.47-2078.91j,-1199.38+2080.1j,+4.8398e+06+1.74205e+06j
2013-07-29 12:26:48 PST,+851.607-296.45j,-447.41-331.307j,-145.936+669.839j,+2400.85-1.76607j,-1201.47-2078.91j,-1199.38+2080.1j,+4.83977e+06+1.74213e+06j
2013-07-29 12:26:49 PST,+846.741-292.682j,-450.652-332.604j,-146.515+664.723j,+2400.86-1.75666j,-1201.47-2078.9j,-1199.39+2080.1j,+4.82473e+06+1.73094e+06j
2013-07-29 12:26:50 PST,+846.741-292.682j,-450.652-332.604j,-146.515+664.723j,+2400.86-1.75666j,-1201.47-2078.9j,-1199.39+2080.1j,+4.82473e+06+1.73094e+06j
2013-07-29 12:26:51 PST,+846.741-292.682j,-450.652-332.604j,-146.515+664.723j,+2400.86-1.75666j,-1201.47-2078.9j,-1199.39+2080.1j,+4.82473e+06+1.73094e+06j
2013-07-29 12:26:52 PST,+846.839-292.308j,-450.797-332.492j,-146.402+664.76j,+2400.86-1.757j,-1201.47-2078.9j,-1199.39+2080.1j,+4.82485e+06+1.73076e+06j
2013-07-29 12:26:53 PST,+846.123-291.443j,-448.98-331.76j,-146.115+666.57j,+2400.86-1.75572j,-1201.47-2078.91j,-1199.38+2080.1j,+4.82285e+06+1.72856e+06j
2013-07-29 12:26:54 PST,+846.123-291.443j,-448.98-331.76j,-146.115+666.57j,+2400.86-1.75572j,-1201.47-2078.91j,-1199.38+2080.1j,+4.82285e+06+1.72856e+06j
2013-07-29 12:26:55 PST,+846.123-291.443j,-448.98-331.76j,-146.115+666.57j,+2400.86-1.75572j,-1201.47-2078.91j,-1199.38+2080.1j,+4.82285e+06+1.72856e+06j
2013-07-29 12:26:56 PST,+846.138-291.35j,-448.809-331.943j,-145.928+666.625j,+2400.86-1.75578j,-1201.47-2078.91j,-1199.38+2080.1j,+4.82295e+06+1.72821e+06j
2013-07-29 12:26:57 PST,+842.744-288.486j,-450.766-332.74j,-146.126+664.856j,+2400.87-1.74929j,-1201.47-2078.9j,-1199.39+2080.1j,+4.81536e+06+1.72193e+06j
2013-07-29 12:26:58 PST,+842.744-288.486j,-450.766-332.74j,-146.126+664.856j,+2400.87-1.74929j,-1201.47-2078.9j,-1199.39+2080.1j,+4.81536e+06+1.72193e+06j
2013-07-29 12:26:59 PST,+842.744-288.486j,-450.766-332.74j,-146.126+664.856j,+2400.87-1.74929j,-1201.47-2078.9j,-1199.39+2080.1j,+4.81536e+06+1.72193e+06j
2013-07-29 12:27:00 PST,+842.834-288.068j,-450.817-332.732j,-145.943+664.949j,+2400.87-1.74963j,-1201.47-2078.9j,-1199.39+2080.1j,+4.8156e+06+1.72153e+06j
2013-07-29 12:27:01 PST,+837.986-284.108j,-449.098-332.033j,-146.47+659.188j,+2400.88-1.74032j,-1201.47-2078.91j,-1199.4+2080.1j,+4.7891e+06+1.70131e+06j
2013-07-29 12:27:02 PST,+837.986-284.108j,-449.098-332.033j,-146.47+659.188j,+2400.88-1.74032j,-1201.47-2078.91j,-1199.4+2080.1j,+4.7891e+06+1.70131e+06j
2013-07-29 12:27:03 PST,+837.986-284.108j,-449.098-332.033j,-146.47+659.188j,+2400.88-1.74032j,-1201.47-2078.91j,-1199.4+2080.1j,+4.7891e+06+1.70131e+06j
2013-07-29 12:27:04 PST,+838.042-283.885j,-449.028-332.086j,-146.486+659.18j,+2400.88-1.74052j,-1201.47-2078.91j,-1199.4+2080.1j,+4.78926e+06+1.70053e+06j
2013-07-29 12:27:05 PST,+843.434-288.536j,-448.523-331.843j,-145.223+668.47j,+2400.87-1.75079j,-1201.47-2078.91j,-1199.38+2080.1j,+4.8189e+06+1.72467e+06j
2013-07-29 12:27:06 PST,+843.434-288.536j,-448.523-331.843j,-145.223+668.47j,+2400.87-1.75079j,-1201.47-2078.91j,-1199.38+2080.1j,+4.8189e+06+1.72467e+06j
2013-07-29 12:27:07 PST,+843.434-288.536j,-448.523-331.843j,-145.223+668.47j,+2400.87-1.75079j,-1201.47-2078.91j,-1199.38+2080.1j,+4.8189e+06+1.72467e+06j
2013-07-29 12:27:08 PST,+843.278-289.266j,-448.464-331.882j,-145.19+668.447j,+2400.87-1.75021j,-1201.47-2078.91j,-1199.38+2080.1j,+4.81845e+06+1.7263e+06j
2013-07-29 12:27:09 PST,+843.34-289.326j,-451.608-333.302j,-144.789+670.911j,+2400.87-1.75032j,-1201.47-2078.9j,-1199.37+2080.1j,+4.82996e+06+1.73505e+06j
2013-07-29 12:27:10 PST,+843.34-289.326j,-451.608-333.302j,-144.789+670.911j,+2400.87-1.75032j,-1201.47-2078.9j,-1199.37+2080.1j,+4.82996e+06+1.73505e+06j
2013-07-29 12:27:11 PST,+843.34-289.326j,-451.608-333.302j,-144.789+670.911j,+2400.87-1.75032j,-1201.47-2078.9j,-1199.37+2080.1j,+4.82996e+06+1.73505e+06j
2013-07-29 12:27:12 PST,+843.301-289.367j,-451.565-333.35j,-144.661+670.982j,+2400.87-1.75022j,-1201.47-2078.9j,-1199.37+2080.1j,+4.82991e+06+1.73535e+06j
2013-07-29 12:27:13 PST,+845.571-289.857j,-454.545-334.619j,-143.1+682.89j,+2400.87-1.75503j,-1201.47-2078.9j,-1199.35+2080.09j,+4.86447e+06+1.7587e+06j
2013-07-29 12:27:14 PST,+845.571-289.857j,-454.545-334.619j,-143.1+682.89j,+2400.87-1.75503j,-1201.47-2078.9j,-1199.35+2080.09j,+4.86447e+06+1.7587e+06j
2013-07-29 12:27:15 PST,+845.571-289.857j,-454.545-334.619j,-143.1+682.89j,+2400.87-1.75503j,-1201.47-2078.9j,-1199.35+2080.09j,+4.86447e+06+1.7587e+06j
2013-07-29 12:27:16 PST,+845.48-290.044j,-454.426-334.793j,-142.752+683.003j,+2400.86-1.75477j,-1201.47-2078.9j,-1199.35+2080.09j,+4.86429e+06+1.75955e+06j
2013-07-29 12:27:17 PST,+845.922-290.424j,-449.862-332.858j,-142.319+686.577j,+2400.86-1.75561j,-1201.47-2078.91j,-1199.34+2080.09j,+4.86276e+06+1.75849e+06j
2013-07-29 12:27:18 PST,+845.922-290.424j,-449.862-332.858j,-142.319+686.577j,+2400.86-1.75561j,-1201.47-2078.91j,-1199.34+2080.09j,+4.86276e+06+1.75849e+06j
2013-07-29 12:27:19 PST,+845.922-290.424j,-449.862-332.858j,-142.319+686.577j,+2400.86-1.75561j,-1201.47-2078.91j,-1199.34+2080.09j,+4.86276e+06+1.75849e+06j
2013-07-29 12:27:20 PST,+845.835-290.609j,-449.711-332.983j,-142.329+686.606j,+2400.86-1.75536j,-1201.47-2078.91j,-1199.34+2080.09j,+4.8627e+06+1.75848e+06j
2013-07-29 12:27:21 PST,+841.655-287.308j,-449.375-332.794j,-141.478+692.982j,+2400.87-1.7473j,-1201.47-2078.91j,-1199.33+2080.08j,+4.8641e+06+1.75951e+06j
2013-07-29 12:27:22 PST,+841.655-287.308j,-449.375-332.794j,-141.478+692.982j,+2400.87-1.7473j,-1201.47-2078.91j,-1199.33+2080.08j,+4.8641e+06+1.75951e+06j
2013-07-29 12:27:23 PST,+841.655-287.308j,-449.375-332.794j,-141.478+692.982j,+2400.87-1.7473j,-1201.47-2078.91j,-1199.33+2080.08j,+4.8641e+06+1.75951e+06j
2013-07-29 12:27:24 PST,+841.605-287.236j,-449.254-332.963j,-141.169+693.109j,+2400.87-1.74721j,-1201.47-2078.91j,-1199.33+2080.08j,+4.86408e+06+1.75968e+06j
2013-07-29 12:27:25 PST,+837.737-283.905j,-445.768-331.551j,-140.769+695.566j,+2400.88-1.73984j,-1201.47-2078.92j,-1199.32+2080.08j,+4.8523e+06+1.74993e+06j
2013-07-29 12:27:26 PST,+837.737-283.905j,-445.768-331.551j,-140.769+695.566j,+2400.88-1.73984j,-1201.47-2078.92j,-1199.32+2080.08j,+4.8523e+06+1.74993e+06j
2013-07-29 12:27:27 PST,+837.737-283.905j,-445.768-331.551j,-140.769+695.566j,+2400.88-1.73984j,-1201.47-2078.92j,-1199.32+2080.08j,+4.8523e+06+1.74993e+06j
2013-07-29 12:27:28 PST,+837.721-283.878j,-445.435-331.868j,-140.438+695.672j,+2400.88-1.73982j,-1201.47-2078.92j,-1199.32+2080.08j,+4.85235e+06+1.7496e+06j
2013-07-29 12:27:29 PST,+853.954-297.357j,-447.089-332.537j,-140.425+696.119j,+2400.85-1.77091j,-1201.47-2078.91j,-1199.32+2080.08j,+4.89561e+06+1.7851e+06j
2013-07-29 12:27:30 PST,+853.954-297.357j,-447.089-332.537j,-140.425+696.119j,+2400.85-1.77091j,-1201.47-2078.91j,-1199.32+2080.08j,+4.89561e+06+1.7851e+06j
2013-07-29 12:27:31 PST,+853.954-297.357j,-447.089-332.537j,-140.425+696.119j,+2400.85-1.77091j,-1201.47-2078.91j,-1199.32+2080.08j,+4.89561e+06+1.7851e+06j
2013-07-29 12:27:32 PST,+853.799-298.446j,-447.353-332.202j,-141.075+695.931j,+2400.84-1.77021j,-1201.47-2078.91j,-1199.32+2080.08j,+4.89525e+06+1.78709e+06j
2013-07-29 12:27:33 PST,+858.06-302.031j,-447.553-332.293j,-140.275+700.417j,+2400.83-1.77836j,-1201.47-2078.91j,-1199.31+2080.08j,+4.91428e+06+1.80302e+06j
2013-07-29 12:27:34 PST,+858.06-302.031j,-447.553-332.293j,-140.275+700.417j,+2400.83-1.77836j,-1201.47-2078.91j,-1199.31+2080.08j,+4.91428e+06+1.80302e+06j
2013-07-29 12:27:35 PST,+858.06-302.031j,-447.553-332.293j,-140.275+700.417j,+2400.83-1.77836j,-1201.47-2078.91j,-1199.31+2080.08j,+4.91428e+06+1.80302e+06j
2013-07-29 12:27:36 PST,+857.944-302.535j,-447.425-332.387j,-140.139+700.479j,+2400.83-1.77794j,-1201.47-2078.91j,-1199.31+2080.08j,+4.91401e+06+1.80421e+06j
2013-07-29 12:27:37 PST,+864.118-307.707j,-448.763-332.952j,-141.069+694.897j,+2400.82-1.78975j,-1201.47-2078.91j,-1199.32+2080.08j,+4.92112e+06+1.81008e+06j
2013-07-29 12:27:38 PST,+864.118-307.707j,-448.763-332.952j,-141.069+694.897j,+2400.82-1.78975j,-1201.47-2078.91j,-1199.32+2080.08j,+4.92112e+06+1.81008e+06j
2013-07-29 12:27:39 PST,+864.118-307.707j,-448.763-332.952j,-141.069+694.897j,+2400.82-1.78975j,-1201.47-2078.91j,-1199.32+2080.08j,+4.92112e+06+1.81008e+06j
2013-07-29 12:27:40 PST,+864.155-308.006j,-449.063-332.624j,-141.647+694.768j,+2400.82-1.78974j,-1201.47-2078.91j,-1199.32+2080.08j,+4.92132e+06+1.81046e+06j
2013-07-29 12:27:41 PST,+868.119-311.207j,-443.721-330.508j,-142.146+690.925j,+2400.81-1.79736j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91263e+06+1.80393e+06j
2013-07-29 12:27:42 PST,+868.119-311.207j,-443.721-330.508j,-142.146+690.925j,+2400.81-1.79736j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91263e+06+1.80393e+06j
2013-07-29 12:27:43 PST,+868.119-311.207j,-443.721-330.508j,-142.146+690.925j,+2400.81-1.79736j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91263e+06+1.80393e+06j
2013-07-29 12:27:44 PST,+868.022-311.643j,-443.594-330.566j,-142.488+690.855j,+2400.81-1.797j,-1201.47-2078.92j,-1199.33+2080.09j,+4.91263e+06+1.80384e+06j
2013-07-29 12:27:45 PST,+867.766-311.346j,-443.978-330.761j,-142.354+692.074j,+2400.81-1.79654j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91525e+06+1.80543e+06j
2013-07-29 12:27:46 PST,+867.766-311.346j,-443.978-330.761j,-142.354+692.074j,+2400.81-1.79654j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91525e+06+1.80543e+06j
2013-07-29 12:27:47 PST,+867.766-311.346j,-443.978-330.761j,-142.354+692.074j,+2400.81-1.79654j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91525e+06+1.80543e+06j
2013-07-29 12:27:48 PST,+867.748-311.265j,-443.935-330.822j,-142.266+692.139j,+2400.81-1.79653j,-1201.47-2078.92j,-1199.33+2080.08j,+4.91531e+06+1.80534e+06j
2013-07-29 12:27:49 PST,+867.019-310.555j,-442.334-330.147j,-142.641+689.067j,+2400.81-1.79517j,-1201.47-2078.92j,-1199.33+2080.09j,+4.9043e+06+1.79666e+06j
2013-07-29 12:27:50 PST,+867.019-310.555j,-442.334-330.147j,-142.641+689.067j,+2400.81-1.79517j,-1201.47-2078.92j,-1199.33+2080.09j,+4.9043e+06+1.79666e+06j
2013-07-29 12:27:51 PST,+867.019-310.555j,-442.334-330.147j,-142.641+689.067j,+2400.81-1.79517j,-1201.47-2078.92j,-1199.33+2080.09j,+4.9043e+06+1.79666e+06j
2013-07-29 12:27:52 PST,+867.043-310.476j,-442.305-330.187j,-142.654+689.041j,+2400.81-1.79525j,-1201.47-2078.92j,-1199.33+2080.09j,+4.90437e+06+1.79631e+06j
2013-07-29 12:27:53 PST,+858.806-303.575j,-439.857-329.2j,-142.898+687.499j,+2400.83-1.77949j,-1201.46-2078.93j,-1199.34+2080.09j,+4.87668e+06+1.77352e+06j
2013-07-29 12:27:54 PST,+858.806-303.575j,-439.857-329.2j,-142.898+687.499j,+2400.83-1.77949j,-1201.46-2078.93j,-1199.34+2080.09j,+4.87668e+06+1.77352e+06j
2013-07-29 12:27:55 PST,+858.806-303.575j,-439.857-329.2j,-142.898+687.499j,+2400.83-1.77949j,-1201.46-2078.93j,-1199.34+2080.09j,+4.87668e+06+1.77352e+06j
2013-07-29 12:27:56 PST,+858.913-303.104j,-439.704-329.379j,-142.702+687.55j,+2400.83-1.77988j,-1201.46-2078.93j,-1199.34+2080.09j,+4.877e+06+1.77232e+06j
2013-07-29 12:27:57 PST,+854.803-299.767j,-442.475-330.578j,-141.525+695.191j,+2400.84-1.77198j,-1201.47-2078.92j,-1199.32+2080.08j,+4.88743e+06+1.78024e+06j
2013-07-29 12:27:58 PST,+854.803-299.767j,-442.475-330.578j,-141.525+695.191j,+2400.84-1.77198j,-1201.47-2078.92j,-1199.32+2080.08j,+4.88743e+06+1.78024e+06j
2013-07-29 12:27:59 PST,+854.803-299.767j,-442.475-330.578j,-141.525+695.191j,+2400.84-1.77198j,-1201.47-2078.92j,-1199.32+2080.08j,+4.88743e+06+1.78024e+06j
2013-07-29 12:28:00 PST,+854.763-299.642j,-442.322-330.803j,-141.005+695.373j,+2400.84-1.77193j,-1201.47-2078.92j,-1199.32+2080.08j,+4.88737e+06+1.78065e+06j
2013-07-29 12:28:01 PST,+851.367-296.935j,-437.63-328.8j,-141.203+694.655j,+2400.85-1.76539j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86816e+06+1.76556e+06j
2013-07-29 12:28:02 PST,+851.367-296.935j,-437.63-328.8j,-141.203+694.655j,+2400.85-1.76539j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86816e+06+1.76556e+06j
2013-07-29 12:28:03 PST,+851.367-296.935j,-437.63-328.8j,-141.203+694.655j,+2400.85-1.76539j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86816e+06+1.76556e+06j
2013-07-29 12:28:04 PST,+851.348-296.96j,-437.569-328.869j,-141.312+694.658j,+2400.85-1.76534j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86833e+06+1.76518e+06j
2013-07-29 12:28:05 PST,+851.375-296.877j,-437.559-328.861j,-141.578+693.425j,+2400.85-1.76543j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86612e+06+1.76294e+06j
2013-07-29 12:28:06 PST,+851.375-296.877j,-437.559-328.861j,-141.578+693.425j,+2400.85-1.76543j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86612e+06+1.76294e+06j
2013-07-29 12:28:07 PST,+851.375-296.877j,-437.559-328.861j,-141.578+693.425j,+2400.85-1.76543j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86612e+06+1.76294e+06j
2013-07-29 12:28:08 PST,+851.428-296.754j,-437.612-328.814j,-141.679+693.372j,+2400.85-1.76558j,-1201.46-2078.93j,-1199.32+2080.08j,+4.86622e+06+1.76254e+06j
2013-07-29 12:28:09 PST,+846.126-292.241j,-436.385-328.318j,-141.664+693.366j,+2400.86-1.75546j,-1201.46-2078.94j,-1199.32+2080.08j,+4.85095e+06+1.7498e+06j
2013-07-29 12:28:10 PST,+846.126-292.241j,-436.385-328.318j,-141.664+693.366j,+2400.86-1.75546j,-1201.46-2078.94j,-1199.32+2080.08j,+4.85095e+06+1.7498e+06j
2013-07-29 12:28:11 PST,+846.126-292.241j,-436.385-328.318j,-141.664+693.366j,+2400.86-1.75546j,-1201.46-2078.94j,-1199.32+2080.08j,+4.85095e+06+1.7498e+06j
2013-07-29 12:28:12 PST,+846.205-291.932j,-436.299-328.438j,-141.452+693.423j,+2400.86-1.75574j,-1201.46-2078.94j,-1199.32+2080.08j,+4.85116e+06+1.74924e+06j
2013-07-29 12:28:13 PST,+844.758-290.605j,-444.738-331.92j,-141.251+694.571j,+2400.86-1.753j,-1201.47-2078.92j,-1199.32+2080.08j,+4.8672e+06+1.76121e+06j
2013-07-29 12:28:14 PST,+844.758-290.605j,-444.738-331.92j,-141.251+694.571j,+2400.86-1.753j,-1201.47-2078.92j,-1199.32+2080.08j,+4.8672e+06+1.76121e+06j
